loss_train, loss_valid
116.81254577636719, 110.60821533203125
116.5753173828125, 88.96625518798828
87.71916198730469, 80.06465148925781
78.97140502929688, 74.78978729248047
70.97200775146484, 85.12369537353516
44.57442092895508, 58.599266052246094
76.65251159667969, 60.88984680175781
46.47102355957031, 54.471824645996094
64.33548736572266, 50.96375274658203
49.62358856201172, 57.45326232910156
38.0097770690918, 52.97046661376953
41.768123626708984, 53.76367950439453
43.127044677734375, 45.11151885986328
27.78923797607422, 41.44660186767578
31.4588565826416, 37.055660247802734
25.55180549621582, 37.883262634277344
31.367368698120117, 31.078359603881836
25.043235778808594, 33.81431198120117
26.50200843811035, 26.89124870300293
25.951580047607422, 28.619949340820312
22.658140182495117, 23.806102752685547
18.379024505615234, 42.141746520996094
14.674327850341797, 20.09147071838379
10.30842399597168, 18.926834106445312
9.943401336669922, 18.4954776763916
14.743230819702148, 15.391819953918457
9.30373477935791, 14.071492195129395
10.822037696838379, 19.346052169799805
7.588856220245361, 12.634232521057129
9.148761749267578, 14.110401153564453
8.330199241638184, 11.967434883117676
11.618021965026855, 14.346643447875977
7.765963554382324, 11.030290603637695
6.3835248947143555, 9.846250534057617
4.957122325897217, 10.202128410339355
6.051694869995117, 6.1550798416137695
6.06675386428833, 9.470799446105957
5.8987956047058105, 13.71302604675293
5.803328990936279, 8.568265914916992
5.777589321136475, 7.638431072235107
5.138045787811279, 7.527272701263428
6.434481620788574, 7.698290824890137
4.2947916984558105, 6.213113307952881
3.057140588760376, 5.558145999908447
4.59141206741333, 6.151576519012451
3.341501474380493, 3.9506118297576904
4.422095775604248, 6.308056831359863
3.367903232574463, 4.275949478149414
2.509843111038208, 4.374779224395752
3.7629802227020264, 4.7406907081604
3.8220651149749756, 5.232647895812988
2.286834478378296, 3.0433871746063232
3.1630423069000244, 4.391168594360352
2.888231039047241, 3.1583354473114014
2.7783706188201904, 4.568872928619385
3.2700552940368652, 4.139170169830322
3.620803117752075, 7.232618808746338
4.0080718994140625, 12.906249046325684
2.7162628173828125, 3.760141134262085
3.342897653579712, 4.040820121765137
3.1246163845062256, 4.694650650024414
3.3609633445739746, 5.253921031951904
2.9265153408050537, 6.44887113571167
4.265501499176025, 20.617626190185547
5.416078090667725, 5.063746929168701
2.9471559524536133, 5.632528781890869
4.0242156982421875, 5.713708400726318
3.178497076034546, 3.3436598777770996
1.8954039812088013, 2.4317219257354736
2.144700527191162, 4.432458877563477
2.2553343772888184, 7.132917881011963
1.475096583366394, 2.3407328128814697
3.678402900695801, 5.077666282653809
2.2392332553863525, 2.2908809185028076
2.122035503387451, 2.265073537826538
3.1617796421051025, 2.692969560623169
2.166901111602783, 2.440406560897827
2.7845985889434814, 3.6868865489959717
1.5335900783538818, 2.451270341873169
2.210620641708374, 2.8692545890808105
3.462799549102783, 3.2920517921447754
1.5571287870407104, 2.2456789016723633
1.474765658378601, 2.64001727104187
1.8229799270629883, 2.2254412174224854
1.710128664970398, 2.3939244747161865
1.2627182006835938, 2.1922338008880615
1.2584248781204224, 2.039454221725464
1.5341078042984009, 2.606790542602539
1.034666657447815, 2.1412160396575928
1.2526434659957886, 2.0520474910736084
1.1084239482879639, 2.01973557472229
1.130531668663025, 2.1170287132263184
1.0493173599243164, 1.5564846992492676
1.3644343614578247, 2.000267505645752
2.2757139205932617, 2.8884007930755615
1.2151280641555786, 1.3490203619003296
0.8766351342201233, 1.343718409538269
1.054057240486145, 1.3180341720581055
1.0859763622283936, 1.1185882091522217
1.4846704006195068, 1.6007496118545532
1.7333123683929443, 2.0600574016571045
1.0177112817764282, 1.1481573581695557
0.8422635793685913, 1.4719396829605103
1.1749277114868164, 1.2438186407089233
1.2892893552780151, 1.4192923307418823
0.8808964490890503, 1.0225099325180054
1.0213885307312012, 1.9802418947219849
0.9374749660491943, 1.2752283811569214
1.1831074953079224, 1.345051646232605
1.0767486095428467, 2.2719016075134277
1.0358182191848755, 2.982705593109131
1.0828543901443481, 1.6314983367919922
0.7297914028167725, 0.8934261798858643
1.1550955772399902, 1.2855931520462036
0.8610045909881592, 1.418874979019165
0.6560007929801941, 0.9258956909179688
0.5307738184928894, 1.379974365234375
0.9518266320228577, 1.2029800415039062
0.8173626661300659, 1.6699532270431519
1.0261636972427368, 14.64272403717041
1.6327226161956787, 2.2587785720825195
1.4216457605361938, 1.93658447265625
0.9417493939399719, 1.3189889192581177
1.1213395595550537, 1.131774663925171
0.6691151857376099, 1.0346494913101196
1.0701334476470947, 1.595650315284729
0.62285315990448, 0.7978781461715698
0.9477592706680298, 1.0871793031692505
0.5494341850280762, 0.8778095841407776
0.4694238603115082, 1.1033310890197754
0.7133792638778687, 1.0685080289840698
2.8448286056518555, 2.4874119758605957
0.5880873203277588, 0.8391926884651184
0.4706071615219116, 0.681221604347229
0.9002400636672974, 1.6600850820541382
0.5714844465255737, 1.15045166015625
0.8824559450149536, 2.181612014770508
0.7383317351341248, 0.9869129061698914
0.5409099459648132, 1.1710180044174194
0.4791269898414612, 1.0131784677505493
0.9026660919189453, 4.047054767608643
0.6466192007064819, 1.122122049331665
0.4081351161003113, 0.7447609901428223
0.5771982073783875, 0.7618376016616821
0.8137242794036865, 1.4183120727539062
0.600273847579956, 1.174072265625
0.41893723607063293, 0.5861986875534058
0.44907715916633606, 0.7336873412132263
0.434788316488266, 0.6526642441749573
0.5694803595542908, 0.9254099726676941
0.3962671160697937, 0.6143203377723694
0.7626257538795471, 1.493322491645813
0.7091187238693237, 0.6230833530426025
0.7117531299591064, 0.8866558074951172
0.6591212749481201, 0.942435085773468
0.6891030669212341, 0.7736064791679382
1.005898118019104, 12.246241569519043
0.6988940834999084, 0.7211196422576904
0.38029906153678894, 0.4668203294277191
0.4143475294113159, 0.5791947245597839
0.4862203299999237, 0.5572797060012817
0.5570607781410217, 0.5628317594528198
