loss_train, loss_valid
301.8803405761719, 287.6311950683594
294.8387145996094, 275.5617370605469
282.1378479003906, 311.50579833984375
331.4884338378906, 262.912109375
268.9472351074219, 269.146728515625
274.1575012207031, 269.45135498046875
274.5675354003906, 268.11810302734375
273.577392578125, 265.35064697265625
269.458740234375, 259.351806640625
264.3959655761719, 254.7562713623047
256.64410400390625, 243.39308166503906
246.6045684814453, 232.23574829101562
234.01950073242188, 218.9993896484375
215.9942626953125, 199.05389404296875
197.7073516845703, 171.7486572265625
179.77891540527344, 159.7776336669922
161.84593200683594, 161.11984252929688
166.27117919921875, 152.44480895996094
171.66456604003906, 164.32510375976562
176.2923583984375, 155.0790252685547
171.8616485595703, 161.42311096191406
159.97218322753906, 154.43276977539062
151.75485229492188, 143.52305603027344
148.52098083496094, 153.42724609375
146.14236450195312, 149.43356323242188
147.78616333007812, 149.0189666748047
149.3990020751953, 146.4571075439453
149.66995239257812, 152.4927978515625
148.06698608398438, 144.14376831054688
146.02830505371094, 142.2713623046875
138.8802490234375, 149.72564697265625
135.54258728027344, 133.54727172851562
136.9974822998047, 132.36355590820312
139.86532592773438, 132.1530303955078
141.3585968017578, 132.98550415039062
139.08511352539062, 137.10186767578125
136.9320831298828, 131.2321014404297
134.04415893554688, 133.2842559814453
132.6469268798828, 125.74667358398438
129.96287536621094, 146.6251678466797
131.4730224609375, 139.11865234375
133.27825927734375, 133.90631103515625
127.09932708740234, 136.92840576171875
127.78319549560547, 129.81517028808594
129.72784423828125, 136.34664916992188
125.74224090576172, 137.22915649414062
124.49651336669922, 120.82283020019531
127.50251770019531, 132.14453125
128.70855712890625, 111.47571563720703
117.0018081665039, 124.12651824951172
120.12200927734375, 123.19661712646484
122.40213775634766, 121.20654296875
114.48719787597656, 117.98310852050781
115.74866485595703, 114.99849700927734
113.2083511352539, 105.23978424072266
111.03848266601562, 111.32089233398438
112.42144775390625, 109.94854736328125
110.6209487915039, 109.8102035522461
114.57255554199219, 144.17636108398438
152.27513122558594, 112.5887222290039
112.75023651123047, 123.05584716796875
120.03813934326172, 109.90320587158203
118.06034088134766, 110.06855773925781
109.45243835449219, 108.54390716552734
113.7234878540039, 121.0035171508789
113.52767181396484, 114.01509857177734
111.39356994628906, 117.14285278320312
107.5037841796875, 107.36680603027344
109.634521484375, 110.10702514648438
114.40282440185547, 105.64686584472656
101.5364761352539, 109.51515197753906
106.86331939697266, 102.9137191772461
106.26181030273438, 107.70506286621094
110.2077407836914, 129.47994995117188
118.37445831298828, 127.42109680175781
122.63680267333984, 118.5541000366211
122.8395004272461, 109.24739837646484
110.73110961914062, 110.3123779296875
113.87346649169922, 112.57521057128906
117.0002212524414, 105.91928100585938
109.29544830322266, 100.91449737548828
100.26788330078125, 102.47200775146484
109.1220703125, 98.61244201660156
110.30035400390625, 120.20263671875
109.72480773925781, 101.4056396484375
104.36546325683594, 98.724853515625
102.40984344482422, 99.26914978027344
101.76908111572266, 99.0693130493164
100.39848327636719, 105.5361328125
103.77471923828125, 107.12800598144531
102.15190124511719, 98.40077209472656
104.7298583984375, 99.15203094482422
97.4678955078125, 94.09257507324219
100.3011474609375, 101.92757415771484
95.94283294677734, 103.37955474853516
98.12580871582031, 107.47288513183594
104.8583984375, 119.65653991699219
120.19856262207031, 97.9991683959961
105.66592407226562, 106.1788558959961
117.35209655761719, 115.4704360961914
114.87577056884766, 119.92865753173828
111.1976547241211, 113.69048309326172
107.39388275146484, 105.32389068603516
105.9286880493164, 116.75653076171875
108.12642669677734, 120.75565338134766
113.20191955566406, 117.80265045166016
106.38675689697266, 108.87188720703125
101.97938537597656, 102.99187469482422
101.96907806396484, 100.05864715576172
108.9852294921875, 102.9571762084961
98.76104736328125, 97.31132507324219
102.17274475097656, 100.42972564697266
98.57575988769531, 95.08077239990234
99.69819641113281, 102.22757720947266
97.24641418457031, 104.72508239746094
93.91539001464844, 89.26956939697266
97.73247528076172, 109.37776184082031
101.30155944824219, 94.74124908447266
93.21797180175781, 102.10899353027344
98.78137969970703, 106.34626770019531
96.79812622070312, 96.4361801147461
90.82762908935547, 95.20366668701172
94.62774658203125, 94.21085357666016
98.35071563720703, 97.44393920898438
89.78148651123047, 98.8019790649414
95.62306213378906, 86.91914367675781
88.91195678710938, 97.9142074584961
92.9041519165039, 88.03038024902344
91.89602661132812, 100.18714141845703
87.00971221923828, 94.54035949707031
89.07596588134766, 91.25701904296875
90.63215637207031, 95.76956939697266
