loss_train, loss_valid
100.45646667480469, 99.95030212402344
102.89409637451172, 110.91510009765625
99.2812728881836, 97.1795883178711
100.53925323486328, 95.70764923095703
100.75927734375, 99.5182876586914
100.35107421875, 104.4368896484375
99.29974365234375, 106.56669616699219
101.15811920166016, 89.58061981201172
99.87936401367188, 94.65440368652344
99.83395385742188, 90.97513580322266
100.97576904296875, 93.68653869628906
100.67750549316406, 92.08203125
100.22087860107422, 91.64814758300781
101.02116394042969, 84.55115509033203
99.0224609375, 95.25003814697266
99.5350570678711, 94.53176879882812
102.10787200927734, 89.70205688476562
100.31356811523438, 85.9778823852539
100.76203918457031, 83.08944702148438
100.15950012207031, 90.82456970214844
98.6462631225586, 89.77941131591797
98.20748901367188, 85.36589813232422
98.53022766113281, 99.87303161621094
99.23023223876953, 87.77693176269531
98.85835266113281, 94.84632873535156
99.54371643066406, 82.96728515625
97.67252349853516, 87.47046661376953
99.15811920166016, 93.30259704589844
98.3591537475586, 99.5675277709961
99.36289978027344, 86.75877380371094
97.65119934082031, 91.33183288574219
97.45759582519531, 97.71497344970703
99.0884780883789, 91.37167358398438
99.62798309326172, 93.3359375
98.74254608154297, 92.75110626220703
99.35693359375, 91.88096618652344
98.73929595947266, 85.07454681396484
96.22219848632812, 90.71537017822266
97.98326110839844, 96.89322662353516
97.94517517089844, 88.1181640625
96.98986053466797, 90.46737670898438
98.14610290527344, 85.4455337524414
98.63970947265625, 92.15675354003906
99.05596923828125, 88.53266143798828
99.27928924560547, 79.01107025146484
99.3546371459961, 83.55559539794922
98.61172485351562, 88.7166519165039
96.48153686523438, 91.51860809326172
96.11201477050781, 85.05980682373047
97.23762512207031, 93.29410552978516
97.15907287597656, 86.5746078491211
96.2385025024414, 87.23055267333984
98.00218963623047, 92.15127563476562
97.47317504882812, 94.00538635253906
97.87101745605469, 85.90287017822266
97.84898376464844, 90.76438903808594
99.34256744384766, 86.74869537353516
95.6964340209961, 95.50630187988281
96.03976440429688, 89.43397521972656
95.44893646240234, 93.26856994628906
95.11774444580078, 84.58958435058594
97.10684967041016, 80.37828826904297
96.58444213867188, 89.32792663574219
96.67017364501953, 84.32177734375
95.79075622558594, 88.23394012451172
95.05757904052734, 84.03975677490234
96.4803466796875, 83.66790771484375
96.91515350341797, 87.51331329345703
94.75507354736328, 97.84993743896484
97.3990707397461, 85.21778869628906
95.64006042480469, 87.67418670654297
96.48624420166016, 90.57353210449219
97.31965637207031, 90.1546401977539
96.8938980102539, 91.85688781738281
95.60372161865234, 84.49607849121094
95.3955078125, 88.51459503173828
97.09578704833984, 80.80095672607422
97.27394104003906, 80.70562744140625
95.54658508300781, 79.4469985961914
95.29411315917969, 92.8544921875
94.23321533203125, 87.68634033203125
94.71733856201172, 84.65038299560547
95.45700073242188, 89.99134063720703
95.03741455078125, 84.97046661376953
95.52334594726562, 84.67996215820312
94.14208984375, 90.43876647949219
92.927001953125, 87.11685180664062
95.45851135253906, 89.26084899902344
91.62837982177734, 81.78194427490234
93.18257141113281, 86.27265930175781
94.45352172851562, 87.15863800048828
93.33968353271484, 80.82273864746094
92.37548828125, 83.92668914794922
93.8252944946289, 82.80706024169922
92.98997497558594, 85.392578125
94.6756362915039, 82.15431213378906
95.02886962890625, 89.59964752197266
95.75115966796875, 98.9321060180664
100.28876495361328, 86.308837890625
92.29492950439453, 86.19727325439453
96.50872802734375, 101.17474365234375
106.58157348632812, 85.1698226928711
92.64415740966797, 116.3333969116211
122.34494018554688, 139.2519073486328
148.909912109375, 176.19198608398438
176.38064575195312, 153.2068634033203
162.75433349609375, 104.0948715209961
112.8134994506836, 165.46774291992188
181.244873046875, 107.90545654296875
119.59996795654297, 155.0121612548828
158.65927124023438, 164.80349731445312
164.35459899902344, 157.87071228027344
156.82736206054688, 139.7027587890625
139.74139404296875, 137.5906524658203
137.51744079589844, 130.10536193847656
124.34233856201172, 102.75635528564453
112.60408020019531, 122.82432556152344
113.7862777709961, 105.26445007324219
113.59807586669922, 102.56501770019531
112.8980941772461, 112.68980407714844
112.64026641845703, 107.80874633789062
109.66577911376953, 95.45726013183594
109.84163665771484, 110.45874786376953
106.61473846435547, 99.45613098144531
109.9095687866211, 98.67350006103516
108.15363311767578, 95.14466857910156
106.51226043701172, 97.07300567626953
105.56966400146484, 95.47569274902344
104.3994140625, 90.06270599365234
104.99205017089844, 97.38763427734375
102.64640808105469, 85.02224731445312
101.4498519897461, 91.51342010498047
100.38365936279297, 91.65435791015625
101.02696228027344, 88.24512481689453
102.97737121582031, 95.25627899169922
100.79438018798828, 84.44236755371094
98.76664733886719, 93.83479309082031
99.65738677978516, 95.56722259521484
98.35872650146484, 92.1194839477539
99.0614013671875, 90.35948944091797
99.27047729492188, 88.71039581298828
98.26000213623047, 91.33728790283203
97.15629577636719, 94.60618591308594
96.48922729492188, 90.82434844970703
99.81563568115234, 90.81536102294922
99.20953369140625, 92.92464447021484
96.84380340576172, 90.61833953857422
98.29306030273438, 90.20130920410156
95.57194519042969, 87.25984191894531
97.06483459472656, 88.38018798828125
96.6143569946289, 83.16560363769531
95.3321304321289, 88.3429183959961
95.23175048828125, 88.65670013427734
97.00578308105469, 87.1056137084961
97.5327377319336, 90.57911682128906
97.4137191772461, 85.09532165527344
96.30245971679688, 90.38423919677734
94.62110137939453, 90.50475311279297
97.02157592773438, 88.84529876708984
96.06392669677734, 95.4056167602539
95.30191802978516, 87.1154556274414
93.76846313476562, 86.56976318359375
94.21195983886719, 93.1681137084961
94.46200561523438, 86.53565979003906
95.66861724853516, 86.80122375488281
95.54984283447266, 80.73233032226562
93.71623229980469, 96.48446655273438
96.0322265625, 87.53094482421875
94.46285247802734, 85.89081573486328
96.23886108398438, 80.70787811279297
93.96585845947266, 85.62948608398438
93.20271301269531, 87.05369567871094
93.94548034667969, 85.08460235595703
93.78280639648438, 86.36371612548828
94.2340316772461, 86.46302032470703
92.6512222290039, 81.52006530761719
94.2766342163086, 82.32933044433594
94.52916717529297, 85.66577911376953
94.24092864990234, 88.0693359375
93.71343994140625, 84.92542266845703
93.16175079345703, 87.49988555908203
92.22984313964844, 80.03678131103516
92.89491271972656, 82.56847381591797
94.3516845703125, 84.76620483398438
93.69871520996094, 80.05844116210938
92.56970977783203, 89.20947265625
93.51364135742188, 85.17894744873047
95.51203918457031, 87.74828338623047
94.08815002441406, 84.47735595703125
91.59391784667969, 92.66735076904297
91.40611267089844, 81.59117889404297
91.97692108154297, 82.18282318115234
90.75727081298828, 85.99198913574219
92.47724151611328, 82.05863189697266
89.68345642089844, 77.00245666503906
92.49378967285156, 79.3067398071289
93.29779815673828, 85.5546875
92.11314392089844, 92.16655731201172
90.32589721679688, 83.23248291015625
91.55412292480469, 80.00688934326172
92.65465545654297, 95.4002456665039
92.71395111083984, 85.76932525634766
91.36151885986328, 85.38616943359375
90.83750915527344, 84.64776611328125
90.30386352539062, 87.92716217041016
90.49293518066406, 86.34559631347656
90.71444702148438, 85.02842712402344
90.33467864990234, 89.75672912597656
91.20861053466797, 79.13873291015625
90.8328857421875, 78.69847869873047
89.95467376708984, 82.93004608154297
90.14331817626953, 81.20785522460938
90.32135009765625, 89.32727813720703
89.36647033691406, 83.86141967773438
91.42623138427734, 82.45941925048828
90.10540008544922, 86.97372436523438
88.74949645996094, 85.45142364501953
88.75541687011719, 77.39946746826172
86.96244812011719, 86.84516143798828
90.31710052490234, 78.39965057373047
89.98360443115234, 79.1600112915039
88.8446273803711, 78.68636322021484
88.19788360595703, 79.12297821044922
87.69365692138672, 88.01313018798828
89.84506225585938, 81.25951385498047
88.13965606689453, 82.92889404296875
89.26295471191406, 87.86437225341797
86.8764877319336, 76.24742889404297
90.19612121582031, 77.643310546875
87.55626678466797, 85.97471618652344
87.75907897949219, 82.90338134765625
91.39930725097656, 90.91143798828125
86.09185028076172, 109.55863189697266
88.29039764404297, 87.69046020507812
85.44013977050781, 98.58313751220703
87.2287826538086, 111.64498138427734
90.51826477050781, 96.97537231445312
86.3062515258789, 108.45848083496094
89.28473663330078, 104.81145477294922
89.73889923095703, 91.4425277709961
86.1579818725586, 94.56190490722656
91.20870971679688, 95.19739532470703
92.83638000488281, 100.79349517822266
88.5528335571289, 100.55397033691406
95.53919219970703, 94.57839965820312
89.80192565917969, 105.61068725585938
90.42371368408203, 97.64055633544922
87.6524887084961, 108.05108642578125
93.2841796875, 97.28726959228516
91.32017517089844, 95.7396011352539
90.97445678710938, 90.06743621826172
88.5599365234375, 96.66754150390625
88.44255828857422, 106.72618103027344
89.05231475830078, 96.84846496582031
89.31648254394531, 101.95079040527344
87.10870361328125, 97.33119201660156
86.73656463623047, 89.77845764160156
87.20372009277344, 91.75341033935547
88.5998306274414, 94.25817108154297
86.8267593383789, 89.76714324951172
86.39105987548828, 98.6077880859375
87.15142059326172, 91.24542236328125
88.26878356933594, 96.44506072998047
86.65777587890625, 91.04209899902344
84.26280975341797, 112.42925262451172
85.49178314208984, 96.18196868896484
85.38790893554688, 96.56944274902344
84.69673156738281, 95.84648895263672
85.6446533203125, 105.43523406982422
85.1316909790039, 93.81987762451172
82.7835693359375, 89.79727935791016
84.71806335449219, 92.8944320678711
83.2759780883789, 98.3104476928711
84.35202026367188, 84.46659851074219
84.45639038085938, 93.4679946899414
83.57463836669922, 91.35293579101562
83.33740234375, 98.041015625
83.18629455566406, 95.28050994873047
83.12645721435547, 101.87171936035156
82.32239532470703, 98.37193298339844
82.96935272216797, 99.26033020019531
82.30330657958984, 98.06489562988281
83.55310821533203, 84.25975036621094
82.73239135742188, 92.81477355957031
81.58826446533203, 89.21643829345703
81.47270202636719, 90.79217529296875
81.03363800048828, 89.89492797851562
82.4192123413086, 92.69817352294922
81.76393127441406, 93.3311996459961
82.21095275878906, 91.61888885498047
79.92442321777344, 86.08483123779297
80.64154052734375, 91.33393096923828
82.93878173828125, 88.57732391357422
81.76435852050781, 86.19369506835938
80.92445373535156, 95.12516021728516
81.03299713134766, 91.02680206298828
80.3901596069336, 85.24617767333984
79.33748626708984, 90.7693862915039
79.78733825683594, 93.4943618774414
80.47504425048828, 87.11512756347656
79.61419677734375, 87.50331115722656
79.00183868408203, 98.3444595336914
80.76956939697266, 90.94429779052734
79.79071044921875, 104.8626480102539
78.81575012207031, 93.25399780273438
80.05485534667969, 91.03912353515625
79.0666275024414, 82.31038665771484
78.22258758544922, 92.1075668334961
77.89952087402344, 95.99141693115234
77.11854553222656, 89.7474136352539
78.20652770996094, 92.07411193847656
77.74674987792969, 99.51182556152344
76.40786743164062, 85.33390045166016
76.42951965332031, 93.68495178222656
76.89289855957031, 86.51811981201172
76.70203399658203, 89.05010986328125
76.28606414794922, 80.57096099853516
77.1763687133789, 88.88922119140625
76.52128601074219, 85.12966918945312
74.85588836669922, 85.0374526977539
75.06851959228516, 87.09166717529297
75.6610107421875, 97.89954376220703
81.10455322265625, 89.46455383300781
85.89659881591797, 103.85834503173828
86.42707824707031, 91.75426483154297
77.91093444824219, 99.38349914550781
92.10594940185547, 108.52007293701172
90.1951904296875, 106.16278076171875
91.13629913330078, 102.17562103271484
82.50270080566406, 90.9874038696289
81.96993255615234, 99.74147033691406
84.89439392089844, 93.46458435058594
86.61602783203125, 88.68399810791016
80.63880920410156, 82.79666137695312
82.66190338134766, 85.65496826171875
80.39054870605469, 96.41667938232422
83.6689224243164, 83.13285827636719
76.14012908935547, 89.97715759277344
84.53409576416016, 86.5841293334961
77.99716186523438, 92.4381332397461
83.08613586425781, 90.34105682373047
76.54973602294922, 93.07134246826172
81.57244110107422, 97.47718048095703
76.97911071777344, 89.35462188720703
80.01344299316406, 84.6832504272461
73.74147033691406, 85.29024505615234
80.85505676269531, 82.13619232177734
74.8706283569336, 88.02139282226562
76.20366668701172, 81.55907440185547
74.42011260986328, 76.30111694335938
77.78749084472656, 84.18515014648438
73.27313995361328, 93.14966583251953
76.8663330078125, 85.07886505126953
75.13502502441406, 80.92332458496094
76.4271469116211, 78.57740783691406
74.43695068359375, 78.87236022949219
75.42996215820312, 92.64253997802734
75.02823638916016, 78.27263641357422
73.43526458740234, 80.79864501953125
73.29106903076172, 85.59819793701172
72.35845947265625, 72.03116607666016
71.9911880493164, 84.21319580078125
71.96057891845703, 85.42659759521484
72.03925323486328, 85.65935516357422
72.08991241455078, 82.73828125
72.72614288330078, 76.31314849853516
71.14359283447266, 83.26873779296875
71.95735168457031, 82.17475128173828
73.23065185546875, 80.09664154052734
70.77030181884766, 88.04754638671875
71.41767120361328, 81.98797607421875
70.58485412597656, 83.76654052734375
70.91748046875, 75.08150482177734
70.6244888305664, 89.07894134521484
70.53209686279297, 86.23980712890625
68.6094741821289, 81.18042755126953
70.46050262451172, 80.80464935302734
70.23177337646484, 76.97797393798828
67.57514190673828, 80.47029113769531
69.66704559326172, 77.59758758544922
69.33891296386719, 75.40201568603516
69.11332702636719, 86.94384765625
69.92048645019531, 83.30171966552734
69.91202545166016, 77.20645904541016
68.03800201416016, 72.1117935180664
68.51802062988281, 81.01527404785156
68.80744171142578, 88.69788360595703
67.61456298828125, 77.9585952758789
68.36225891113281, 77.74524688720703
67.81327056884766, 71.63388061523438
67.24768829345703, 76.85653686523438
67.96808624267578, 73.40457153320312
68.23617553710938, 75.69690704345703
67.29273223876953, 73.50042724609375
66.59881591796875, 69.33855438232422
66.94664001464844, 85.27266693115234
68.14218139648438, 70.59239196777344
66.19448852539062, 70.06256103515625
66.18798065185547, 77.87110900878906
66.7448501586914, 74.87792205810547
65.3003158569336, 71.67157745361328
65.28819274902344, 77.57958984375
66.69255065917969, 71.63570404052734
66.11370086669922, 71.70736694335938
65.49600219726562, 78.58958435058594
65.60136413574219, 87.92634582519531
68.84515380859375, 75.63716888427734
73.00321960449219, 81.66059875488281
68.06320190429688, 78.69529724121094
68.06744384765625, 79.56452941894531
70.90249633789062, 82.84182739257812
70.3506088256836, 77.83895111083984
66.66096496582031, 85.82958984375
77.76324462890625, 100.3485336303711
80.26361846923828, 85.46092987060547
71.21595764160156, 78.7330551147461
80.36341094970703, 86.76030731201172
67.96656036376953, 92.6279296875
77.89080047607422, 75.49281311035156
67.28226470947266, 69.58805084228516
73.89627075195312, 73.98805236816406
69.89441680908203, 90.31971740722656
70.78694915771484, 68.50965881347656
67.55024719238281, 75.50934600830078
69.4662094116211, 83.03314971923828
68.78023529052734, 78.46929168701172
68.4781723022461, 76.10640716552734
65.34658813476562, 79.20931243896484
67.89693450927734, 84.6197738647461
66.4013442993164, 71.90943145751953
64.44410705566406, 78.91621398925781
67.52029418945312, 71.33150482177734
64.52894592285156, 84.89771270751953
67.12789154052734, 80.69393920898438
63.751502990722656, 76.01947784423828
63.47595977783203, 63.30597686767578
64.98657989501953, 60.37174606323242
64.15031433105469, 57.57424545288086
63.34904861450195, 69.23817443847656
64.09222412109375, 61.851871490478516
62.78498840332031, 60.237178802490234
62.90076446533203, 64.12760925292969
62.4040412902832, 60.745643615722656
63.22412109375, 63.16889190673828
63.38423538208008, 68.40430450439453
62.10940170288086, 62.90608215332031
61.38931655883789, 62.37507247924805
62.828670501708984, 63.04109573364258
62.60646057128906, 56.86405944824219
61.741607666015625, 60.98695373535156
61.999454498291016, 56.19407272338867
61.651920318603516, 51.64643859863281
61.33689498901367, 59.34054183959961
62.09075164794922, 63.019447326660156
61.00668716430664, 58.406890869140625
60.393436431884766, 52.79920959472656
59.709312438964844, 53.48004150390625
60.94456100463867, 61.781246185302734
59.80318069458008, 59.494998931884766
60.762657165527344, 57.88914108276367
60.044700622558594, 57.07006072998047
59.755340576171875, 57.982635498046875
59.674312591552734, 58.82958221435547
59.54499435424805, 60.36544418334961
59.64163589477539, 61.655094146728516
59.66401672363281, 64.49775695800781
58.912933349609375, 54.41704559326172
60.28744888305664, 58.83570861816406
58.52470779418945, 59.642154693603516
57.904273986816406, 57.881473541259766
59.35140609741211, 57.49871063232422
57.8966178894043, 62.31223678588867
58.73084259033203, 57.59123229980469
58.50608825683594, 59.16511917114258
59.3083610534668, 53.02793502807617
56.839622497558594, 55.58635330200195
58.35177230834961, 51.99602127075195
57.71549987792969, 57.164573669433594
58.29816436767578, 57.8817024230957
59.189334869384766, 58.15521240234375
58.07993698120117, 62.181705474853516
57.42755126953125, 55.67802047729492
56.611053466796875, 58.74580764770508
56.091758728027344, 56.33513259887695
58.80134963989258, 59.9764289855957
58.46124267578125, 54.03398132324219
58.51225280761719, 57.85185241699219
57.55335235595703, 55.832767486572266
56.56155776977539, 55.22831726074219
55.575721740722656, 61.17407989501953
54.437076568603516, 58.20756149291992
55.45216751098633, 55.076072692871094
55.58822250366211, 51.23543167114258
55.144775390625, 53.75716781616211
53.99211883544922, 57.082191467285156
54.81786346435547, 59.9988899230957
55.26044464111328, 51.475990295410156
56.152523040771484, 55.28171920776367
56.29665756225586, 63.67762756347656
55.731292724609375, 51.306419372558594
55.8513069152832, 59.23776626586914
55.29956817626953, 55.82733154296875
53.566951751708984, 46.881317138671875
53.13674545288086, 56.04670715332031
53.03286361694336, 48.991336822509766
53.31467056274414, 53.020172119140625
53.0782585144043, 58.35054016113281
52.9140739440918, 49.62396240234375
51.96226119995117, 53.69802474975586
52.11772537231445, 55.46165084838867
52.32194900512695, 52.945377349853516
53.949825286865234, 52.81372833251953
55.12129211425781, 62.404659271240234
55.61006546020508, 65.12984466552734
65.51807403564453, 70.2836685180664
71.0204086303711, 57.520050048828125
60.003299713134766, 64.49736022949219
62.26846694946289, 62.131221771240234
64.65370178222656, 66.90448760986328
64.81214141845703, 52.17563247680664
58.5571174621582, 58.3611946105957
64.00888061523438, 57.625457763671875
58.35540008544922, 60.253047943115234
59.88922119140625, 56.1595344543457
57.96007537841797, 58.48041534423828
59.290401458740234, 53.80438995361328
57.17517852783203, 53.705322265625
56.35668182373047, 57.78514862060547
53.93113327026367, 54.84492111206055
57.2850341796875, 58.719058990478516
55.783607482910156, 53.12282943725586
54.8482780456543, 52.327880859375
53.64204406738281, 55.80624771118164
53.07109832763672, 53.59328079223633
55.064273834228516, 49.87154769897461
53.33415603637695, 57.33282470703125
53.10752868652344, 47.35789108276367
52.32493209838867, 57.82679748535156
52.48394012451172, 57.61463928222656
50.66389465332031, 52.434452056884766
54.75239181518555, 51.08635330200195
53.82706832885742, 47.912235260009766
51.32249450683594, 51.475955963134766
53.800392150878906, 48.46388244628906
53.784420013427734, 50.60887908935547
49.95873260498047, 60.41278839111328
54.51869583129883, 58.78022766113281
53.76039505004883, 55.402435302734375
51.647979736328125, 54.71235275268555
58.45807647705078, 54.641963958740234
57.05434036254883, 54.42549514770508
52.67027282714844, 60.22108459472656
59.57781219482422, 61.1032600402832
51.8943977355957, 52.157142639160156
52.53781509399414, 49.99578857421875
54.34633255004883, 47.30527877807617
48.0291748046875, 56.23094940185547
52.97954559326172, 45.69680404663086
49.31947708129883, 44.1123046875
48.81774139404297, 50.35111618041992
49.91276168823242, 44.38236618041992
49.40815353393555, 45.046512603759766
49.09159469604492, 48.309471130371094
47.94602584838867, 50.56084442138672
48.91756820678711, 44.44203186035156
47.73326110839844, 53.420692443847656
47.33073425292969, 43.57380294799805
47.44041442871094, 54.582767486572266
47.24923324584961, 43.62716293334961
46.795143127441406, 42.5003662109375
47.167179107666016, 49.33647155761719
46.9410514831543, 42.91401672363281
48.217262268066406, 45.456443786621094
46.215309143066406, 52.26412582397461
47.220741271972656, 44.717594146728516
45.652347564697266, 44.68989562988281
45.17405319213867, 51.37688064575195
46.640052795410156, 39.60817337036133
46.26720428466797, 40.328277587890625
45.32805252075195, 46.520809173583984
45.148868560791016, 49.967559814453125
45.762638092041016, 45.136905670166016
45.222015380859375, 46.81868362426758
44.23170471191406, 43.424903869628906
45.128944396972656, 44.374935150146484
44.224586486816406, 44.31122589111328
45.411781311035156, 39.53830337524414
45.374488830566406, 44.04524230957031
43.10851287841797, 41.81110763549805
43.4459114074707, 47.978973388671875
44.91748046875, 44.72724151611328
44.384605407714844, 41.92208480834961
44.41946029663086, 44.719581604003906
43.94315719604492, 43.54203796386719
44.424259185791016, 43.55025100708008
42.68010330200195, 52.596378326416016
43.939674377441406, 43.559730529785156
43.86033630371094, 40.38391876220703
43.67757797241211, 40.17555618286133
43.007843017578125, 41.90836715698242
42.54637908935547, 42.84693145751953
42.22260665893555, 43.370208740234375
42.093868255615234, 45.91642379760742
42.68638229370117, 42.577396392822266
41.77797317504883, 39.61027526855469
42.46877670288086, 45.21455383300781
44.296817779541016, 46.97727584838867
46.74091720581055, 51.153907775878906
50.014530181884766, 45.747596740722656
50.24030685424805, 45.02885437011719
45.77793502807617, 46.612674713134766
43.47561264038086, 45.78154754638672
45.02032470703125, 41.87090301513672
43.43006134033203, 42.749874114990234
43.36233139038086, 40.744544982910156
42.05415725708008, 42.31782531738281
43.05657958984375, 36.2708625793457
42.19880294799805, 42.26728439331055
42.41632843017578, 39.943111419677734
40.592872619628906, 43.30409240722656
40.04730224609375, 41.17875671386719
40.60767364501953, 38.81562805175781
40.78317642211914, 44.36426544189453
40.67179489135742, 39.66727828979492
39.617122650146484, 40.93025588989258
40.93100357055664, 45.552520751953125
40.96792984008789, 45.31575393676758
42.4321403503418, 44.07353973388672
40.741722106933594, 35.726585388183594
40.24732208251953, 40.38859176635742
40.37028121948242, 41.199337005615234
39.66702651977539, 43.45402526855469
39.074493408203125, 38.97819900512695
39.49783706665039, 39.610816955566406
38.72429656982422, 41.97394943237305
39.62793731689453, 39.23098373413086
37.71983337402344, 39.89792251586914
39.09977340698242, 43.26029968261719
38.69044494628906, 39.611053466796875
39.47655487060547, 39.67253494262695
42.21162796020508, 48.14491271972656
48.885093688964844, 43.911231994628906
43.29505157470703, 41.93838119506836
40.57609939575195, 42.80906295776367
39.6478385925293, 42.6793098449707
40.3878288269043, 40.614646911621094
41.35955810546875, 37.0611572265625
37.68122863769531, 41.981788635253906
39.85047912597656, 41.34675216674805
40.6497688293457, 40.64982223510742
38.42310333251953, 36.99052047729492
36.70166778564453, 42.799407958984375
39.433616638183594, 40.14204025268555
37.96190643310547, 40.08518600463867
37.61048889160156, 38.56855392456055
38.532859802246094, 36.814056396484375
38.213436126708984, 42.909088134765625
38.37786102294922, 44.21065902709961
37.410396575927734, 37.92314910888672
35.99386215209961, 40.2174072265625
36.543636322021484, 36.89226531982422
38.196197509765625, 38.57053756713867
37.4787712097168, 35.07052230834961
36.57623291015625, 39.892333984375
37.15861129760742, 36.84685134887695
36.99583053588867, 36.602195739746094
37.01930618286133, 36.926734924316406
38.91206359863281, 35.157840728759766
