loss_train, loss_valid
300.59527587890625, 279.249267578125
299.8736572265625, 278.5600280761719
299.1116027832031, 277.8581237792969
298.2662658691406, 277.01373291015625
297.35430908203125, 276.09747314453125
296.468017578125, 274.9706726074219
295.4191589355469, 274.0393981933594
294.2265625, 273.5303955078125
293.1207580566406, 272.37139892578125
291.7047424316406, 270.256103515625
290.3443298339844, 269.34857177734375
288.8432312011719, 267.375244140625
287.0890197753906, 266.1612243652344
285.0570068359375, 264.06298828125
282.9139099121094, 261.318115234375
280.0088195800781, 257.81719970703125
276.8430480957031, 253.89138793945312
272.81268310546875, 248.30772399902344
264.50909423828125, 232.10142517089844
248.4671173095703, 204.81741333007812
213.97430419921875, 168.0086669921875
170.77859497070312, 349.4140625
377.0553283691406, 159.6358184814453
167.93360900878906, 178.6215362548828
181.29759216308594, 197.48756408691406
206.60916137695312, 211.15614318847656
222.48599243164062, 218.599609375
232.58721923828125, 221.1192169189453
236.49136352539062, 225.89881896972656
239.50921630859375, 225.14825439453125
240.8897705078125, 224.79684448242188
240.21778869628906, 226.0469970703125
239.7145233154297, 223.3089141845703
238.0027313232422, 223.40650939941406
236.51907348632812, 219.5895233154297
234.20230102539062, 216.18475341796875
231.63108825683594, 215.70388793945312
227.73081970214844, 213.2416229248047
224.88906860351562, 207.3876190185547
221.63050842285156, 205.6692657470703
217.3855438232422, 207.9311065673828
213.34129333496094, 197.69277954101562
208.81576538085938, 195.34898376464844
204.39450073242188, 190.42897033691406
199.63619995117188, 185.646484375
194.5186309814453, 185.32574462890625
189.38348388671875, 175.3092498779297
183.2630615234375, 172.32672119140625
180.41510009765625, 166.10372924804688
173.50704956054688, 170.57046508789062
171.09747314453125, 157.99610900878906
168.5938720703125, 159.3408966064453
161.87530517578125, 160.8566131591797
163.0588836669922, 167.81350708007812
158.9097900390625, 156.08026123046875
158.76084899902344, 158.76968383789062
161.02301025390625, 161.83018493652344
162.474853515625, 152.65505981445312
163.66867065429688, 175.57247924804688
164.49647521972656, 163.04725646972656
162.55392456054688, 161.1467742919922
159.35150146484375, 152.12127685546875
158.0252227783203, 150.76454162597656
154.01747131347656, 150.92037963867188
156.6639404296875, 165.1791229248047
156.53421020507812, 148.14100646972656
160.7417449951172, 160.17430114746094
156.06051635742188, 150.91741943359375
159.23101806640625, 148.17921447753906
159.4362335205078, 157.4272003173828
156.64109802246094, 160.23512268066406
158.1317596435547, 160.73329162597656
152.9562530517578, 148.52896118164062
153.14938354492188, 153.0709991455078
158.27093505859375, 162.80374145507812
155.04159545898438, 144.30380249023438
152.72528076171875, 158.4518280029297
157.10617065429688, 145.9387664794922
152.46316528320312, 159.6078643798828
150.7376251220703, 153.79811096191406
149.99066162109375, 145.7283172607422
149.54058837890625, 160.1832275390625
152.5317840576172, 151.39810180664062
148.70126342773438, 158.48265075683594
150.55160522460938, 144.09300231933594
151.3790740966797, 158.89337158203125
148.8816375732422, 145.2614288330078
150.90792846679688, 140.5372314453125
145.33969116210938, 148.05555725097656
150.43426513671875, 151.03976440429688
145.19459533691406, 143.63975524902344
146.39193725585938, 140.2218475341797
142.62327575683594, 145.36900329589844
142.66139221191406, 147.36155700683594
141.12887573242188, 140.9211883544922
143.61236572265625, 154.1195831298828
138.29498291015625, 141.00465393066406
138.35897827148438, 128.77354431152344
137.721923828125, 125.6005630493164
137.15431213378906, 135.82760620117188
136.60763549804688, 138.73948669433594
135.70294189453125, 135.09939575195312
135.45358276367188, 129.57521057128906
133.42466735839844, 132.37042236328125
128.91546630859375, 125.44265747070312
129.39283752441406, 147.11837768554688
